Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"A22 (Avio)","Biossido di Azoto",2018-06-02,15,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,16,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,17,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,18,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,19,89,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,20,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,21,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,22,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,23,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-02,24,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,1,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,2,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,3,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,4,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,5,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,6,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,7,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,8,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,9,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,10,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,11,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,12,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,13,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,14,11,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,15,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,16,22,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,17,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,18,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,19,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,20,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,21,99,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,22,98,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,23,90,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-03,24,77,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,1,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,2,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,3,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,4,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,5,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,6,76,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,7,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,8,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,9,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,10,70,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,11,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,12,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,13,66,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,14,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,15,64,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,16,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,17,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,18,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,19,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,20,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,21,63,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,22,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,23,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-04,24,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,1,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,2,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,3,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,4,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,5,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,6,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,7,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,8,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,9,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,10,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,11,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,12,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,13,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,14,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,15,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,16,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,17,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,18,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-05,19,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,12,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,13,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,14,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,15,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,16,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,17,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,18,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,19,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,20,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,21,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,22,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,23,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-07,24,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,1,24,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,2,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,3,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,4,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,5,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,6,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,7,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,8,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,9,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,10,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,11,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,12,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,13,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,14,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,15,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,16,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,17,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,18,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,19,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,20,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,21,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,22,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,23,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-08,24,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,1,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,2,27,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,3,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,4,29,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,5,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,6,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,7,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,8,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,9,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,10,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,11,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,12,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,13,11,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,14,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,15,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,16,10,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,17,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,18,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,19,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,20,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,21,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,22,71,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,23,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-09,24,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,1,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,2,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,3,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,4,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,5,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,6,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,7,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,8,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,9,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,10,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,11,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,12,10,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,13,9,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,14,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,15,9,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,16,10,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,17,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,18,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,19,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,20,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,21,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,22,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,23,72,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-10,24,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,1,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,2,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,3,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,4,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,5,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,6,62,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,7,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,8,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,9,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,10,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,11,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,12,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,13,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,14,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,17,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,18,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,19,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,20,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,21,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,22,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,23,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-11,24,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,1,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,2,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,3,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,4,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,5,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,6,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,7,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,8,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,9,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,10,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,11,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,12,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,13,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,14,23,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,15,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,16,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,17,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,18,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,19,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,20,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,21,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,22,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,23,22,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-12,24,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,1,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,2,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,3,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,4,24,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,5,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,6,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,7,48,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,8,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,9,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,10,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,11,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,12,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,13,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,14,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,15,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,16,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,17,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,18,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,19,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,20,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,21,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,22,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,23,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-13,24,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,1,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,2,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,3,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,4,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,5,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,6,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,7,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,8,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,9,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,10,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,11,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,12,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,13,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,14,44,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,15,25,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,16,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,17,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,18,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,19,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,20,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,21,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,22,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,23,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-14,24,46,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,1,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,2,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,3,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,4,39,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,5,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,6,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,7,63,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,8,63,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,9,58,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,10,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,11,36,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,12,22,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,13,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,14,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,15,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,16,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,17,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,18,12,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,19,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,20,42,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,21,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,22,86,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,23,84,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-15,24,78,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,1,72,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,2,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,3,63,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,4,68,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,5,71,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,6,75,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,7,60,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,8,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,9,64,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,10,65,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,11,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,12,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,13,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,14,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,15,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,16,13,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,17,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,18,10,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,19,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,20,37,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,21,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,22,90,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,23,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-16,24,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,1,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,2,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,3,34,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,4,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,5,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,6,57,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,7,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,8,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,9,63,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,10,28,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,11,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,12,35,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,13,20,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,14,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,15,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,16,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,17,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,18,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,19,45,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,20,53,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,21,94,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,22,108,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,23,90,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-17,24,69,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,1,55,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,2,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,3,56,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,4,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,5,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,6,73,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,7,73,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,8,61,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,9,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,10,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,11,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,12,40,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,13,16,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,14,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,15,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,16,21,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,17,15,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,18,11,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,19,30,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,20,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,21,59,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,22,64,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,23,50,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-18,24,33,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,1,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,2,32,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,3,31,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,4,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,5,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,6,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,7,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,8,47,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,9,54,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,10,52,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,11,49,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,12,38,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,13,19,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,14,17,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,17,18,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,18,14,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,19,41,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,20,26,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,21,76,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,22,80,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,23,76,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-19,24,67,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-20,1,51,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-20,2,43,µg/mc
"A22 (Avio)","Biossido di Azoto",2018-06-20,3,43,µg/mc
